"id","sku","name","category","stock","reorder_level","created_at","updated_at","source_product_id"
"PRD-LTVV-R923469","PRD-LTVV-R923469","Phone Case Shockproof","Electronics","172","0","2024-03-17T17:33:01.324365","2024-03-17T17:33:01.324365","PRD-LTVV"
"PRD-IUBW-R868073","PRD-IUBW-R868073","Blender 1000W","Home","745","0","2024-03-17T17:33:07.546049","2024-03-17T17:33:07.546049","PRD-IUBW"
"PRD-P33W-R428607","PRD-P33W-R428607","Phone Case Shockproof","Electronics","50","0","2024-03-17T17:53:13.712928","2024-03-17T17:53:13.712928","PRD-P33W"
"PRD-W33W-R364035","PRD-W33W-R364035","Exercise Ball","Sports","69","0","2024-03-17T18:15:22.597308","2024-03-17T18:15:22.597308","PRD-W33W"
"PRD-ISIX-R158430","PRD-ISIX-R158430","Digital Blood Pressure Monitor","Health","958","0","2024-03-17T18:20:00.314464","2024-03-17T18:20:00.314464","PRD-ISIX"
"PRD-6UAH-R963985","PRD-6UAH-R963985","Fitness Smart Band","Health","9","0","2024-03-17T18:26:57.753758","2024-03-17T18:26:57.753758","PRD-6UAH"
"PRD-2V8A-R521750","PRD-2V8A-R521750","Sports Bra High Impact","Clothing","20","0","2024-03-17T18:27:59.796752","2024-03-17T18:27:59.796752","PRD-2V8A"
"PRD-E8D9-R736576","PRD-E8D9-R736576","Winter Jacket Waterproof","Clothing","733","0","2024-03-17T18:30:16.810471","2024-03-17T18:30:16.810471","PRD-E8D9"
"PRD-S3TG-R337801","PRD-S3TG-R337801","Yoga Mat Non-Slip","Health","115","0","2024-03-17T18:32:30.520089","2024-03-17T18:32:30.520089","PRD-S3TG"
"PRD-URIZ-R515667","PRD-URIZ-R515667","Vacuum Robot Cleaner","Home","230","0","2024-03-17T18:38:14.245962","2024-03-17T18:38:14.245962","PRD-URIZ"
"PRD-DUU8-R145779","PRD-DUU8-R145779","4K Webcam Pro","Electronics","235","0","2024-03-17T18:47:03.961178","2024-03-17T18:47:03.961178","PRD-DUU8"
"PRD-G3WF-R887119","PRD-G3WF-R887119","Phone Case Shockproof","Electronics","501","0","2024-03-17T18:47:29.215183","2024-03-17T18:47:29.215183","PRD-G3WF"
"PRD-19YN-R231881","PRD-19YN-R231881","Sports Bra High Impact","Clothing","923","0","2024-03-17T19:05:56.362910","2024-03-17T19:05:56.362910","PRD-19YN"
"PRD-6N1P-R556147","PRD-6N1P-R556147","Sports Bra High Impact","Clothing","207","0","2024-03-17T19:10:16.934220","2024-03-17T19:10:16.934220","PRD-6N1P"
"PRD-NIT9-R7783","PRD-NIT9-R7783","Fitness Smart Band","Health","870","0","2024-03-17T19:30:04.718726","2024-03-17T19:30:04.718726","PRD-NIT9"
"PRD-PTMH-R68510","PRD-PTMH-R68510","Treadmill Folding","Sports","527","0","2024-03-17T19:32:27.331686","2024-03-17T19:32:27.331686","PRD-PTMH"
"PRD-W6GR-R85116","PRD-W6GR-R85116","Winter Jacket Waterproof","Clothing","410","0","2024-03-17T19:59:55.901102","2024-03-17T19:59:55.901102","PRD-W6GR"
"PRD-2QLT-R371619","PRD-2QLT-R371619","Foam Roller","Health","726","0","2024-03-17T20:01:51.563477","2024-03-17T20:01:51.563477","PRD-2QLT"
"PRD-NI2J-R215992","PRD-NI2J-R215992","Treadmill Folding","Sports","413","0","2024-03-17T20:13:21.311360","2024-03-17T20:13:21.311360","PRD-NI2J"
"PRD-F7SZ-R711207","PRD-F7SZ-R711207","Vacuum Robot Cleaner","Home","476","0","2024-03-17T20:26:57.458593","2024-03-17T20:26:57.458593","PRD-F7SZ"
"PRD-MR1X-R811811","PRD-MR1X-R811811","Winter Jacket Waterproof","Clothing","741","0","2024-03-17T20:39:46.864345","2024-03-17T20:39:46.864345","PRD-MR1X"
"PRD-4U0V-R59762","PRD-4U0V-R59762","Vitamin C Tablets","Health","65","0","2024-03-17T20:41:15.853584","2024-03-17T20:41:15.853584","PRD-4U0V"
"PRD-H7YC-R568063","PRD-H7YC-R568063","Water Bottle Insulated","Sports","89","0","2024-03-17T20:42:16.498381","2024-03-17T20:42:16.498381","PRD-H7YC"
"PRD-YOG5-R409588","PRD-YOG5-R409588","Winter Jacket Waterproof","Clothing","995","0","2024-03-17T20:51:06.387339","2024-03-17T20:51:06.387339","PRD-YOG5"
"PRD-QC9Q-R685991","PRD-QC9Q-R685991","Resistance Bands Set","Health","871","0","2024-03-17T21:02:56.058845","2024-03-17T21:02:56.058845","PRD-QC9Q"
"PRD-05V5-R932081","PRD-05V5-R932081","Portable SSD 1TB","Electronics","464","0","2024-03-17T21:03:51.055226","2024-03-17T21:03:51.055226","PRD-05V5"
"PRD-730M-R464893","PRD-730M-R464893","Casual Sneakers","Clothing","154","0","2024-03-17T21:07:24.368310","2024-03-17T21:07:24.368310","PRD-730M"
"PRD-TN8F-R398325","PRD-TN8F-R398325","Running Shoes Air Zoom","Clothing","174","0","2024-03-17T21:09:37.647864","2024-03-17T21:09:37.647864","PRD-TN8F"
"PRD-D8FA-R692326","PRD-D8FA-R692326","Foam Roller","Health","265","0","2024-03-17T21:13:24.316404","2024-03-17T21:13:24.316404","PRD-D8FA"
"PRD-UAJ8-R2469","PRD-UAJ8-R2469","Foam Roller","Health","481","0","2024-03-17T21:16:32.924043","2024-03-17T21:16:32.924043","PRD-UAJ8"
"PRD-T67R-R477926","PRD-T67R-R477926","Exercise Ball","Sports","339","0","2024-03-17T21:28:31.775824","2024-03-17T21:28:31.775824","PRD-T67R"
"PRD-M58O-R326313","PRD-M58O-R326313","Running Shoes Air Zoom","Clothing","368","0","2024-03-17T21:52:00.312623","2024-03-17T21:52:00.312623","PRD-M58O"
"PRD-NMKS-R982257","PRD-NMKS-R982257","Phone Case Shockproof","Electronics","818","0","2024-03-17T22:03:15.456038","2024-03-17T22:03:15.456038","PRD-NMKS"
"PRD-3287-R98230","PRD-3287-R98230","Badminton Racket","Sports","355","0","2024-03-17T22:09:21.399362","2024-03-17T22:09:21.399362","PRD-3287"
"PRD-S95X-R842285","PRD-S95X-R842285","Gaming Mechanical Keyboard RGB","Electronics","824","0","2024-03-17T22:14:54.424611","2024-03-17T22:14:54.424611","PRD-S95X"
"PRD-3BI2-R396020","PRD-3BI2-R396020","Air Fryer 5L","Home","321","0","2024-03-17T22:17:41.700327","2024-03-17T22:17:41.700327","PRD-3BI2"
"PRD-KCT8-R128462","PRD-KCT8-R128462","Sports Bra High Impact","Clothing","635","0","2024-03-17T22:20:17.005692","2024-11-19T00:35:43.985607","PRD-KCT8"
"PRD-RZMF-R832734","PRD-RZMF-R832734","Digital Blood Pressure Monitor","Health","390","0","2024-03-17T22:40:05.109788","2024-03-17T22:40:05.109788","PRD-RZMF"
"PRD-SGER-R4696","PRD-SGER-R4696","Tennis Balls Pack","Sports","907","0","2024-03-17T22:47:38.485116","2024-03-17T22:47:38.485116","PRD-SGER"
"PRD-F536-R189060","PRD-F536-R189060","Smart Watch Series 8","Electronics","609","0","2024-03-17T23:03:36.022649","2024-03-17T23:03:36.022649","PRD-F536"
"PRD-9VUN-R745117","PRD-9VUN-R745117","Gym Gloves","Sports","9","0","2024-03-17T23:06:46.995502","2024-03-17T23:06:46.995502","PRD-9VUN"
"PRD-0FZB-R926902","PRD-0FZB-R926902","LED Strip Lights 5m","Home","949","0","2024-03-17T23:29:34.824945","2024-03-17T23:29:34.824945","PRD-0FZB"
"PRD-PLG0-R531651","PRD-PLG0-R531651","Power Bank 20000mAh","Electronics","841","0","2024-03-17T23:46:54.964081","2024-03-17T23:46:54.964081","PRD-PLG0"
"PRD-Y37O-R665779","PRD-Y37O-R665779","Gym Gloves","Sports","515","0","2024-03-18T00:15:54.120625","2024-03-18T00:15:54.120625","PRD-Y37O"
"PRD-MR8Y-R940719","PRD-MR8Y-R940719","Protein Shaker Bottle","Health","946","0","2024-03-18T00:30:38.917074","2024-03-18T00:30:38.917074","PRD-MR8Y"
"PRD-JLJ9-R395468","PRD-JLJ9-R395468","Storage Box Set","Home","514","0","2024-03-18T00:31:40.942598","2024-03-18T00:31:40.942598","PRD-JLJ9"
"PRD-YXSO-R294829","PRD-YXSO-R294829","Fitness Smart Band","Health","708","0","2024-03-18T01:08:47.243475","2024-03-18T01:08:47.243475","PRD-YXSO"
"PRD-12JV-R815956","PRD-12JV-R815956","Yoga Pants Leggings","Clothing","414","0","2024-03-18T01:15:13.018288","2024-03-18T01:15:13.018288","PRD-12JV"
"PRD-A2P0-R240750","PRD-A2P0-R240750","Jump Rope Speed","Sports","517","0","2024-03-18T01:31:36.594616","2024-03-18T01:31:36.594616","PRD-A2P0"
"PRD-RJ33-R275660","PRD-RJ33-R275660","Screen Protector Tempered Glass","Electronics","104","0","2024-03-18T01:37:10.033901","2024-03-18T01:37:10.033901","PRD-RJ33"
"PRD-3NWN-R721415","PRD-3NWN-R721415","Badminton Racket","Sports","899","0","2024-03-18T01:41:58.315271","2024-03-18T01:41:58.315271","PRD-3NWN"
"PRD-QOHX-R698215","PRD-QOHX-R698215","Fitness Smart Band","Health","473","0","2024-03-18T01:44:31.897727","2024-03-18T01:44:31.897727","PRD-QOHX"
"PRD-3PUK-R877932","PRD-3PUK-R877932","Hooded Sweatshirt","Clothing","21","0","2024-03-18T02:00:21.750598","2024-03-18T02:00:21.750598","PRD-3PUK"
"PRD-8R9J-R49423","PRD-8R9J-R49423","Foam Roller","Health","705","0","2024-03-18T02:03:43.587897","2024-03-18T02:03:43.587897","PRD-8R9J"
"PRD-66XP-R484362","PRD-66XP-R484362","Storage Box Set","Home","202","0","2024-03-18T02:04:55.898185","2024-03-18T02:04:55.898185","PRD-66XP"
"PRD-NKZG-R290008","PRD-NKZG-R290008","USB-C Fast Charger 65W","Electronics","497","0","2024-03-18T02:08:10.073819","2024-03-18T02:08:10.073819","PRD-NKZG"
"PRD-LW7J-R902495","PRD-LW7J-R902495","Dumbbells Set Adjustable","Sports","65","0","2024-03-18T02:15:46.948079","2024-03-18T02:15:46.948079","PRD-LW7J"
"PRD-SSCN-R796956","PRD-SSCN-R796956","Resistance Bands Set","Health","175","0","2024-03-18T02:20:29.820829","2024-03-18T02:20:29.820829","PRD-SSCN"
"PRD-ZAYE-R434312","PRD-ZAYE-R434312","Digital Thermometer","Health","642","0","2024-03-18T02:31:22.939936","2024-03-18T02:31:22.939936","PRD-ZAYE"
"PRD-2CE9-R592623","PRD-2CE9-R592623","Dumbbells Set Adjustable","Sports","302","0","2024-03-18T02:50:42.323956","2024-03-18T02:50:42.323956","PRD-2CE9"
"PRD-VJ7H-R819248","PRD-VJ7H-R819248","Protein Shaker Bottle","Health","508","0","2024-03-18T03:01:52.293705","2024-03-18T03:01:52.293705","PRD-VJ7H"
"PRD-4LMR-R559539","PRD-4LMR-R559539","Digital Blood Pressure Monitor","Health","195","0","2024-03-18T03:02:23.869527","2024-03-18T03:02:23.869527","PRD-4LMR"
"PRD-PBBU-R509748","PRD-PBBU-R509748","Desk Lamp LED","Home","956","0","2024-03-18T03:08:16.909088","2024-03-18T03:08:16.909088","PRD-PBBU"
"PRD-83GP-R228439","PRD-83GP-R228439","Running Shoes Air Zoom","Clothing","499","0","2024-03-18T03:13:55.527723","2024-03-18T03:13:55.527723","PRD-83GP"
"PRD-VUAI-R940671","PRD-VUAI-R940671","Running Shoes Air Zoom","Clothing","217","0","2024-03-18T03:41:38.840646","2024-03-18T03:41:38.840646","PRD-VUAI"
"PRD-Q36Z-R445853","PRD-Q36Z-R445853","Massage Gun Deep Tissue","Health","989","0","2024-03-18T03:54:54.601599","2024-03-18T03:54:54.601599","PRD-Q36Z"
"PRD-89AC-R182427","PRD-89AC-R182427","Sports Bra High Impact","Clothing","406","0","2024-03-18T04:03:43.849842","2024-03-18T04:03:43.849842","PRD-89AC"
"PRD-VMPX-R675725","PRD-VMPX-R675725","Cotton T-Shirt Pack","Clothing","683","0","2024-03-18T04:03:46.633496","2024-03-18T04:03:46.633496","PRD-VMPX"
"PRD-5OBD-R141565","PRD-5OBD-R141565","LED Strip Lights 5m","Home","796","0","2024-03-18T04:22:20.451670","2024-03-18T04:22:20.451670","PRD-5OBD"
"PRD-TW2A-R883452","PRD-TW2A-R883452","USB-C Fast Charger 65W","Electronics","548","0","2024-03-18T04:24:39.845686","2024-03-18T04:24:39.845686","PRD-TW2A"
"PRD-1JOH-R876790","PRD-1JOH-R876790","USB-C Fast Charger 65W","Electronics","291","0","2024-03-18T04:26:06.720522","2024-03-18T04:26:06.720522","PRD-1JOH"
"PRD-OZO7-R802255","PRD-OZO7-R802255","Wireless Mouse 2.4GHz","Electronics","502","0","2024-03-18T04:32:15.281229","2024-03-18T04:32:15.281229","PRD-OZO7"
"PRD-3Q5D-R316007","PRD-3Q5D-R316007","USB-C Fast Charger 65W","Electronics","361","0","2024-03-18T04:56:16.730150","2024-03-18T04:56:16.730150","PRD-3Q5D"
"PRD-UZLG-R678934","PRD-UZLG-R678934","Vitamin C Tablets","Health","734","0","2024-03-18T05:04:04.161563","2024-03-18T05:04:04.161563","PRD-UZLG"
"PRD-TM5D-R505573","PRD-TM5D-R505573","Massage Gun Deep Tissue","Health","543","0","2024-03-18T05:10:48.103829","2024-03-18T05:10:48.103829","PRD-TM5D"
"PRD-810Q-R394144","PRD-810Q-R394144","Casual Sneakers","Clothing","134","0","2024-03-18T05:16:32.696282","2024-03-18T05:16:32.696282","PRD-810Q"
"PRD-0366-R51366","PRD-0366-R51366","Dumbbells Set Adjustable","Sports","136","0","2024-03-18T05:36:08.345891","2024-03-18T05:36:08.345891","PRD-0366"
"PRD-XRAZ-R48382","PRD-XRAZ-R48382","Blender 1000W","Home","946","0","2024-03-18T05:37:06.492835","2024-03-18T05:37:06.492835","PRD-XRAZ"
"PRD-HKQQ-R682334","PRD-HKQQ-R682334","Portable SSD 1TB","Electronics","170","0","2024-03-18T05:37:47.863808","2024-03-18T05:37:47.863808","PRD-HKQQ"
"PRD-YJZU-R221338","PRD-YJZU-R221338","Winter Jacket Waterproof","Clothing","560","0","2024-03-18T05:38:23.319474","2024-03-18T05:38:23.319474","PRD-YJZU"
"PRD-INKM-R244800","PRD-INKM-R244800","Swimming Goggles","Sports","291","0","2024-03-18T05:48:53.025876","2024-03-18T05:48:53.025876","PRD-INKM"
"PRD-HIVZ-R820330","PRD-HIVZ-R820330","Gym Gloves","Sports","366","0","2024-03-18T05:51:17.972132","2024-03-18T05:51:17.972132","PRD-HIVZ"
"PRD-RZMI-R89607","PRD-RZMI-R89607","Denim Jeans Slim Fit","Clothing","805","0","2024-03-18T06:21:20.637168","2024-03-18T06:21:20.637168","PRD-RZMI"
"PRD-T91N-R756885","PRD-T91N-R756885","Hooded Sweatshirt","Clothing","257","0","2024-03-18T06:26:49.742347","2024-03-18T06:26:49.742347","PRD-T91N"
"PRD-88Q0-R372330","PRD-88Q0-R372330","Badminton Racket","Sports","900","0","2024-03-18T06:28:29.599780","2024-03-18T06:28:29.599780","PRD-88Q0"
"PRD-MAJK-R366167","PRD-MAJK-R366167","Tennis Balls Pack","Sports","52","0","2024-03-18T07:11:52.972688","2024-03-18T07:11:52.972688","PRD-MAJK"
"PRD-LJ4N-R728046","PRD-LJ4N-R728046","Wireless Bluetooth Earbuds","Electronics","158","0","2024-03-18T07:26:51.281314","2024-03-18T07:26:51.281314","PRD-LJ4N"
"PRD-UNM2-R443341","PRD-UNM2-R443341","Badminton Racket","Sports","623","0","2024-03-18T07:33:09.452646","2024-03-18T07:33:09.452646","PRD-UNM2"
"PRD-72ZM-R562275","PRD-72ZM-R562275","Desk Lamp LED","Home","973","0","2024-03-18T07:36:30.648258","2024-03-18T07:36:30.648258","PRD-72ZM"
"PRD-YFDQ-R916510","PRD-YFDQ-R916510","Sports Bra High Impact","Clothing","315","0","2024-03-18T08:08:53.899864","2024-03-18T08:08:53.899864","PRD-YFDQ"
"PRD-G2NF-R206160","PRD-G2NF-R206160","Dumbbells Set Adjustable","Sports","28","0","2024-03-18T08:12:10.333412","2024-03-18T08:12:10.333412","PRD-G2NF"
"PRD-05U3-R659326","PRD-05U3-R659326","Gaming Mechanical Keyboard RGB","Electronics","392","0","2024-03-18T08:22:43.635362","2024-03-18T08:22:43.635362","PRD-05U3"
"PRD-1BVM-R704800","PRD-1BVM-R704800","Sports Bra High Impact","Clothing","698","0","2024-03-18T08:26:04.588858","2024-03-18T08:26:04.588858","PRD-1BVM"
"PRD-XD5Z-R343523","PRD-XD5Z-R343523","Hooded Sweatshirt","Clothing","575","0","2024-03-18T08:32:37.145188","2024-03-18T08:32:37.145188","PRD-XD5Z"
"PRD-N5AL-R513573","PRD-N5AL-R513573","Bedsheet Set Cotton","Home","985","0","2024-03-18T08:38:54.908466","2024-03-18T08:38:54.908466","PRD-N5AL"
"PRD-4S6M-R652870","PRD-4S6M-R652870","Jump Rope Speed","Sports","310","0","2024-03-18T08:56:14.614848","2024-03-18T08:56:14.614848","PRD-4S6M"
"PRD-5P4P-R858715","PRD-5P4P-R858715","Desk Lamp LED","Home","17","0","2024-03-18T09:00:13.356629","2024-03-18T09:00:13.356629","PRD-5P4P"
"PRD-HCC9-R423408","PRD-HCC9-R423408","Massage Gun Deep Tissue","Health","148","0","2024-03-18T09:16:29.612455","2024-03-18T09:16:29.612455","PRD-HCC9"
"PRD-6TYW-R39891","PRD-6TYW-R39891","Yoga Pants Leggings","Clothing","989","0","2024-03-18T09:24:08.075740","2024-03-18T09:24:08.075740","PRD-6TYW"
"PRD-QRYL-R505120","PRD-QRYL-R505120","Screen Protector Tempered Glass","Electronics","301","0","2024-03-18T09:45:26.745615","2024-03-18T09:45:26.745615","PRD-QRYL"
"PRD-RY87-R689737","PRD-RY87-R689737","Water Bottle Insulated","Sports","957","0","2024-03-18T09:54:17.488092","2024-03-18T09:54:17.488092","PRD-RY87"
"PRD-S10Z-R746734","PRD-S10Z-R746734","Yoga Pants Leggings","Clothing","747","0","2024-03-18T10:01:24.080665","2024-03-18T10:01:24.080665","PRD-S10Z"
"PRD-IKF0-R989018","PRD-IKF0-R989018","Screen Protector Tempered Glass","Electronics","26","0","2024-03-18T10:16:50.183292","2024-03-18T10:16:50.183292","PRD-IKF0"
"PRD-78IU-R554099","PRD-78IU-R554099","Sports Bra High Impact","Clothing","536","0","2024-03-18T10:22:20.025507","2024-03-18T10:22:20.025507","PRD-78IU"
"PRD-FUYY-R867464","PRD-FUYY-R867464","Yoga Pants Leggings","Clothing","729","0","2024-03-18T10:23:28.287730","2024-03-18T10:23:28.287730","PRD-FUYY"
"PRD-1DYV-R482619","PRD-1DYV-R482619","Screen Protector Tempered Glass","Electronics","913","0","2024-03-18T10:25:05.071413","2024-03-18T10:25:05.071413","PRD-1DYV"
"PRD-Z4L4-R214741","PRD-Z4L4-R214741","Treadmill Folding","Sports","974","0","2024-03-18T10:30:59.328005","2024-03-18T10:30:59.328005","PRD-Z4L4"
"PRD-47WE-R756787","PRD-47WE-R756787","Treadmill Folding","Sports","365","0","2024-03-18T10:36:37.702783","2024-03-18T10:36:37.702783","PRD-47WE"
"PRD-HC50-R880653","PRD-HC50-R880653","Vacuum Robot Cleaner","Home","940","0","2024-03-18T10:37:24.885881","2024-03-18T10:37:24.885881","PRD-HC50"
"PRD-OUD1-R275426","PRD-OUD1-R275426","LED Strip Lights 5m","Home","963","0","2024-03-18T10:39:00.736933","2024-03-18T10:39:00.736933","PRD-OUD1"
"PRD-9KEC-R650991","PRD-9KEC-R650991","Cotton T-Shirt Pack","Clothing","925","0","2024-03-18T10:47:35.263248","2024-03-18T10:47:35.263248","PRD-9KEC"
"PRD-WLDZ-R501895","PRD-WLDZ-R501895","Foam Roller","Health","676","0","2024-03-18T10:51:56.920324","2024-03-18T10:51:56.920324","PRD-WLDZ"
"PRD-QGBV-R913403","PRD-QGBV-R913403","Casual Sneakers","Clothing","747","0","2024-03-18T10:53:30.800963","2024-03-18T10:53:30.800963","PRD-QGBV"
"PRD-O3DX-R290090","PRD-O3DX-R290090","Foam Roller","Health","59","0","2024-03-18T10:53:45.734846","2024-03-18T10:53:45.734846","PRD-O3DX"
"PRD-JW8Y-R724982","PRD-JW8Y-R724982","Digital Blood Pressure Monitor","Health","551","0","2024-03-18T11:02:38.210171","2024-03-18T11:02:38.210171","PRD-JW8Y"
"PRD-28WM-R362860","PRD-28WM-R362860","USB Hub 7-Port","Electronics","445","0","2024-03-18T11:18:01.927676","2024-03-18T11:18:01.927676","PRD-28WM"
"PRD-LAC5-R770236","PRD-LAC5-R770236","Hooded Sweatshirt","Clothing","634","0","2024-03-18T11:31:33.475426","2024-03-18T11:31:33.475426","PRD-LAC5"
"PRD-JRDJ-R687025","PRD-JRDJ-R687025","Protein Shaker Bottle","Health","145","0","2024-03-18T11:36:32.849829","2024-03-18T11:36:32.849829","PRD-JRDJ"
"PRD-RNUY-R169247","PRD-RNUY-R169247","Casual Sneakers","Clothing","112","0","2024-03-18T11:44:20.682282","2024-03-18T11:44:20.682282","PRD-RNUY"
"PRD-G7ZK-R217919","PRD-G7ZK-R217919","Running Shoes Air Zoom","Clothing","487","0","2024-03-18T12:03:50.696679","2024-03-18T12:03:50.696679","PRD-G7ZK"
"PRD-15D3-R191758","PRD-15D3-R191758","Coffee Maker Automatic","Home","756","0","2024-03-18T12:14:59.703735","2024-03-18T12:14:59.703735","PRD-15D3"
"PRD-NU5O-R556692","PRD-NU5O-R556692","USB Hub 7-Port","Electronics","580","0","2024-03-18T12:16:52.978913","2024-03-18T12:16:52.978913","PRD-NU5O"
"PRD-EMXE-R904852","PRD-EMXE-R904852","Exercise Ball","Sports","119","0","2024-03-18T12:19:17.759922","2024-03-18T12:19:17.759922","PRD-EMXE"
"PRD-6EP3-R930006","PRD-6EP3-R930006","Jump Rope Speed","Sports","673","0","2024-03-18T12:38:19.096689","2024-03-18T12:38:19.096689","PRD-6EP3"
"PRD-CP6T-R112499","PRD-CP6T-R112499","Running Shoes Air Zoom","Clothing","407","0","2024-03-18T12:42:47.337981","2024-03-18T12:42:47.337981","PRD-CP6T"
"PRD-1O1N-R10713","PRD-1O1N-R10713","Hooded Sweatshirt","Clothing","291","0","2024-03-18T12:49:14.646479","2024-03-18T12:49:14.646479","PRD-1O1N"
"PRD-E5AI-R41946","PRD-E5AI-R41946","Laptop Backpack Waterproof","Electronics","502","0","2024-03-18T13:00:10.273696","2024-03-18T13:00:10.273696","PRD-E5AI"
"PRD-9Y1E-R90542","PRD-9Y1E-R90542","Yoga Mat Non-Slip","Health","895","0","2024-03-18T13:02:42.270378","2024-03-18T13:02:42.270378","PRD-9Y1E"
"PRD-QPRM-R898134","PRD-QPRM-R898134","Desk Lamp LED","Home","888","0","2024-03-18T13:07:57.895506","2024-03-18T13:07:57.895506","PRD-QPRM"
"PRD-ZIL6-R208926","PRD-ZIL6-R208926","Coffee Maker Automatic","Home","64","0","2024-03-18T13:09:06.073165","2024-03-18T13:09:06.073165","PRD-ZIL6"
"PRD-WNUR-R831145","PRD-WNUR-R831145","Baseball Cap","Clothing","149","0","2024-03-18T13:37:11.802791","2024-03-18T13:37:11.802791","PRD-WNUR"
"PRD-LA6Y-R107568","PRD-LA6Y-R107568","Smart Watch Series 8","Electronics","677","0","2024-03-18T13:53:48.293877","2024-03-18T13:53:48.293877","PRD-LA6Y"
"PRD-YYS5-R904468","PRD-YYS5-R904468","Cotton T-Shirt Pack","Clothing","122","0","2024-03-18T13:57:04.185231","2024-03-18T13:57:04.185231","PRD-YYS5"
"PRD-6IRJ-R67400","PRD-6IRJ-R67400","Baseball Cap","Clothing","485","0","2024-03-18T14:00:33.333017","2024-08-08T23:46:05.558369","PRD-6IRJ"
"PRD-56U7-R933259","PRD-56U7-R933259","Digital Thermometer","Health","86","0","2024-03-18T14:01:19.507064","2024-03-18T14:01:19.507064","PRD-56U7"
"PRD-QJKX-R839286","PRD-QJKX-R839286","Jump Rope Speed","Sports","673","0","2024-03-18T14:02:34.741857","2024-03-18T14:02:34.741857","PRD-QJKX"
"PRD-UGGN-R624507","PRD-UGGN-R624507","LED Strip Lights 5m","Home","588","0","2024-03-18T14:09:31.725125","2024-03-18T14:09:31.725125","PRD-UGGN"
"PRD-CF9B-R439824","PRD-CF9B-R439824","Baseball Cap","Clothing","222","0","2024-03-18T14:17:13.571394","2024-03-18T14:17:13.571394","PRD-CF9B"
"PRD-4VNG-R495372","PRD-4VNG-R495372","Denim Jeans Slim Fit","Clothing","951","0","2024-03-18T14:36:23.295186","2024-03-18T14:36:23.295186","PRD-4VNG"
"PRD-2WOT-R474538","PRD-2WOT-R474538","Electric Toothbrush","Home","426","0","2024-03-18T14:44:24.502204","2024-03-18T14:44:24.502204","PRD-2WOT"
"PRD-11BV-R291567","PRD-11BV-R291567","Blender 1000W","Home","203","0","2024-03-18T14:50:19.534927","2024-03-18T14:50:19.534927","PRD-11BV"
"PRD-3VKN-R23098","PRD-3VKN-R23098","Foam Roller","Health","180","0","2024-03-18T15:21:06.450957","2024-03-18T15:21:06.450957","PRD-3VKN"
"PRD-CDS9-R508182","PRD-CDS9-R508182","USB Hub 7-Port","Electronics","933","0","2024-03-18T15:22:24.182828","2024-03-18T15:22:24.182828","PRD-CDS9"
"PRD-MCU9-R396899","PRD-MCU9-R396899","Running Shoes Air Zoom","Clothing","547","0","2024-03-18T15:29:19.445788","2024-03-18T15:29:19.445788","PRD-MCU9"
"PRD-U31T-R913927","PRD-U31T-R913927","Smart Watch Series 8","Electronics","926","0","2024-03-18T15:45:21.555873","2024-03-18T15:45:21.555873","PRD-U31T"
"PRD-Y9TK-R398999","PRD-Y9TK-R398999","Running Shoes Air Zoom","Clothing","551","0","2024-03-18T15:49:48.348029","2024-03-18T15:49:48.348029","PRD-Y9TK"
